category,assessment,ndar_structure,banda_var,ndar_var,notes,fixed_value,respondent,var_type,recode,na_val,T2,T3,Notes,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
clin,KSADS,ksads_diagnoses01,specific_phobia_current,simplephobiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,specific_phobia_lifetime,simplephobiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,social_phobia_current,socialphobiacurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,social_phobia_dsm5_current,socialphobiacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,social_phobia_lifetime,socialphobiapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,social_phobia_dsm5_lifetime,socialphobiapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,substance_abuse_current,substanceabusecurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,substance_abuse_lifetime,substanceabusepast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,substance_depend_current,substancedependencecurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,substance_depend_lifetime,substancedependencepast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,tourettes_current,tourettescurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,tourettes_dsm5_current,tourettescurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,transient_tic_current,transientticcurrent,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,transient_tic_dsm5_current,transientticcurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnoses01,,psychotic_features,,,Child,fixed,,,,,,,,,,
clin,KSADS,ksads_diagnosesp201,acute_stress_lifetime,acutestresspast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,acute_stress_dsm5_lifetime,acutestresspast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adhd_other_spec_dsm5_cur,adhdotherspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adhd_other_spec_dsm5_life,adhdotherspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adhd_unspec_dsm5_current,adhdunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adhd_unspec_dsm5_lifetime,adhdunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adj_anx_lifetime,adjustmentanxiouspast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adj_conduct_lifetime,adjustmentconductpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adj_depressed_current,adjustmentdepressedcurrent,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adj_depressed_lifetime,adjustmentdepressedpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,adj_mixed_lifetime,adjustmentmixedpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,alcohol_unspec_dsm5_current,alcoholunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,alcohol_unspec_dsm5_lifetime,alcoholunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,alcohol_use_dsm5_current,alcoholusecurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,alcohol_use_dsm5_lifetime,alcoholusepast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,avoid_lifetime,avoidantchildhoodpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,binge_eating_dsm5_current,bingeeatingcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,binge_eating_dsm5_lifetime,bingeeatingpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,bipolar_other_spec_dsm5_cur,bipolarotherspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,bipolar_other_spec_dsm5_life,bipolarotherspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,body_dysmorphic_dsm5_cur,bodydysmorphiccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,body_dysmorphic_dsm5_life,bodydysmorphicpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,brief_reactive_psych_life,briefreactivepsychosispast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,brief_reactive_psych_dsm5_life,briefreactivepsychpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,chronic_tic_lifetime,chronicticpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,chronic_tic_dsm5_lifetime,chronicticpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,depress_other_spec_dsm5_cur,depressotherspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,depress_other_spec_dsm5_life,depressotherspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disruptive_other_spec_dsm5_cur,disruptiveotherspeccurr_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disruptive_other_spec_dsm5_life,disruptiveotherspecpast_dsm5,curr not current,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disruptive_unspec_dsm5_current,disruptiveunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disruptive_unspec_dsm5_lifetime,disruptiveunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disrupt_mood_dysreg_dsm5_cur,disruptmooddysregcurrent_dsm5,Recode 3 as 4 and 4 as 3,,Child,var,ksads,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,disrupt_mood_dysreg_dsm5_life,disruptmooddysregpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,excoriation_dsm5_current,excoriationcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,excoriation_dsm5_lifetime,excoriationpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,hoarding_dsm5_current,hoardingcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,hoarding_dsm5_lifetime,hoardingpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,hypomania_lifetime,hypomaniapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,illness_anxiety_dsm5_current,illnessanxietycurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,illness_anxiety_dsm5_lifetime,illnessanxietypast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,intermittent_explosive_dsm5_cur,intermittentexplosivecurr_dsm5,curr not current,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,intermittent_explosive_dsm5_life,intermittentexplosivepast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,kleptomania_dsm5_current,kleptomaniacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,kleptomania_dsm5_lifetime,kleptomaniapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,mental_lifetime,mentalretardationpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,ocd_other_spec_dsm5_cur,ocdotherspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,ocd_other_spec_dsm5_life,ocdotherspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,ocd_unspec_dsm5_cur,ocdunspeccurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,ocd_unspec_dsm5_life,ocdunspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,other_lifetime,otherpsychiatricdisorderpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,other_spec_anxiety_dsm5_cur,otherspecanxietycurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,other_spec_anxiety_dsm5_life,otherspecanxietypast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,premenstrual_dysph_dsm5_cur,premenstrualdysphcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,premenstrual_dysph_dsm5_life,premenstrualdysphpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,pyromania_dsm5_current,pyromaniacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,pyromania_dsm5_lifetime,pyromaniapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizoaffective_dsm5_current,schizoaffectivecurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizoaffective_dsm5_lifetime,schizoaffectivepast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_oth_spec_dsm5_cur,schizophreniaothspeccurr_dsm5,curr not current,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_oth_spec_dsm5_life,schizophreniaothspecpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_lifetime,schizophreniapast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_dsm5_lifetime,schizophreniapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_unspec_dsm5_cur,schizophreniaunspeccurr_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophrenia_unspec_dsm5_life,schizophreniaunspecpast_dsm5,curr not current,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophreniform_dsm5_life,schizophreniformpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,schizophreniform_lifetime,schziophreniformpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,selective_mutism_dsm5_cur,selectivemutismcurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,selective_mutism_dsm5_life,selectivemutismpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,substance_use_dsm5_current,substanceusecurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,substance_use_dsm5_lifetime,substanceusepast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,tourettes_lifetime,tourettespast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,tourettes_dsm5_lifetime,tourettespast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,transient_tic_lifetime,transientticpast,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,transient_tic_dsm5_lifetime,transientticpast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,trichotillomania_dsm5_cur,trichotillomaniacurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,trichotillomania_dsm5_life,trichotillomaniapast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,unspec_anxiety_dsm5_cur,unspecanxietycurrent_dsm5,,,Child,var,,,,1.0,,,,,,
clin,KSADS,ksads_diagnosesp201,unspec_anxiety_dsm5_life,unspecanxietypast_dsm5,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,,handedness,Manually input?,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,,handedness,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,wasi_fullscale_i,iqscores_full2sumtscores,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,wasi_fullscale_i_p,iqscores_full2sumtscores,,,Parent,var,,,,1.0,,,,,,
clin,WASI,wasi201,,iqscores_perfiq,,,Child,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,iqscores_perfiq,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,iqscores_verbiq,,,Child,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,iqscores_verbiq,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,wasi_matrix_raw_i,matrix_totalrawscore,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,wasi_matrix_raw_i_p,matrix_totalrawscore,,,Parent,var,,,,1.0,,,,,,
clin,WASI,wasi201,,ss_blockdesigntscoreperf4,,,Child,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,ss_blockdesigntscoreperf4,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,wasi_matrix_tscore_i,ss_matrixreasoningtscore2,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,wasi_matrix_tscore_i_p,ss_matrixreasoningtscore2,,,Parent,var,,,,1.0,,,,,,
clin,WASI,wasi201,,ss_similaritiestscoreverbal4,,,Child,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,ss_similaritiestscoreverbal4,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,wasi_vocab_tscore_i,ss_vocabularytscore2,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,wasi_vocab_tscore_i_p,ss_vocabularytscore2,,,Parent,var,,,,1.0,,,,,,
clin,WASI,wasi201,,ss_vocabularytscoreverbal4,,,Child,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,,ss_vocabularytscoreverbal4,,,Parent,fixed,,999.0,,1.0,,,,,,
clin,WASI,wasi201,wasi_vocab_raw_i,vocab_totalrawscore,,,Child,var,,,,1.0,,,,,,
clin,WASI,wasi201,wasi_vocab_raw_i_p,vocab_totalrawscore,,,Parent,var,,,,1.0,,,,,,
